parameterType,parameterType & Tube#,,,Tube/Filter#,MULakeNumber,Depth,Date,Time,beginDepth,endDepth,Replicate,unit,parameterValue,Rerun?,still too high?,waterBody,samplingSite,parameterValueQCCodeDesc,,Project
ANA_tox,RA264 ,,,264,046,,2024-08-22,12:44:00 PM,0,0.50,,ug/L,0.219,,,Thomas_Hill,Thomas Hill 1,,,SLAP
ANA_tox,RA264 ,,,264,046,,2024-08-22,12:44:00 PM,0,0.50,,ug/L,0.245,,,Thomas_Hill,Thomas Hill 1,,,SLAP
ANA_tox,RA265 ,,,265,145,,2024-08-23,2:07:00 PM,0,0.50,,ug/L,0.161,,,Mark_Twain,Mark Twain 1,,,SLAP
ANA_tox,RA265 ,,,265,145,,2024-08-23,2:07:00 PM,0,0.50,,ug/L,0.072,,,Mark_Twain,Mark Twain 1,Below detection limit,,SLAP
ANA_tox,RA266 ,,,266,093,,2024-08-27,2:37:00 PM,0,0.50,,ug/L,0.359,,,Stockton,Stockton 1,,,SLAP
ANA_tox,RA266 ,,,266,093,,2024-08-27,2:37:00 PM,0,0.50,,ug/L,0.292,,,Stockton,Stockton 1,,,SLAP
ANA_tox,RA267 ,,,267,089,,2024-08-27,5:50:00 PM,0,0.50,,ug/L,0.235,,,Truman,Truman 1,,,SLAP
ANA_tox,RA267 ,,,267,089,,2024-08-27,5:50:00 PM,0,0.50,,ug/L,0.217,,,Truman,Truman 1,,,SLAP
ANA_tox,RA268 ,,,268,078,,2024-08-28,1:47:00 PM,0,0.50,,ug/L,0.246,,,Hamilton_City,Hamilton City 1,,,SLAP
ANA_tox,RA268 ,,,268,078,,2024-08-28,1:47:00 PM,0,0.50,,ug/L,0.248,,,Hamilton_City,Hamilton City 1,,,SLAP
ANA_tox,RA268 ,,,268,078,,2024-08-28,1:47:00 PM,0,0.50,,ug/L,0.287,,,Hamilton_City,Hamilton City 1,,,SLAP
ANA_tox,RA269 ,,,269,145,,2024-08-29,12:30:00 PM,0,0.50,,ug/L,0.311,,,Mark_Twain,Mark Twain 1,,,SLAP
ANA_tox,RA269 ,,,269,145,,2024-08-29,12:30:00 PM,0,0.50,,ug/L,0.353,,,Mark_Twain,Mark Twain 1,,,SLAP
ANA_tox,RA271 ,,,271,093,,2024-09-03,2:35:00 PM,0,0.50,,ug/L,0.400,,,Stockton,Stockton 1,,,SLAP
ANA_tox,RA271 ,,,271,093,,2024-09-03,2:35:00 PM,0,0.50,,ug/L,0.308,,,Stockton,Stockton 1,,,SLAP
ANA_tox,RA272 ,,,272,274,,2024-09-04,1:38:00 PM,0,0.50,,ug/L,0.274,,,Alpine,Alpine 1,,,Thin Ice
ANA_tox,RA272 ,,,272,274,,2024-09-04,1:38:00 PM,0,0.50,,ug/L,0.270,,,Alpine,Alpine 1,,,Thin Ice
ANA_tox,RA273 ,,,273,112,,2024-09-05,2:40:00 PM,0,0.50,,ug/L,0.259,,,Shayne,Shayne 1,,,Thin Ice
ANA_tox,RA273 ,,,273,112,,2024-09-05,2:40:00 PM,0,0.50,,ug/L,0.182,,,Shayne,Shayne 1,,,Thin Ice
ANA_tox,RA274 ,,,274,440,,2024-09-06,2:25:00 PM,0,0.50,,ug/L,0.376,,,Crow_Pond,Crow Pond 1,,,Thin Ice
ANA_tox,RA274 ,,,274,440,,2024-09-06,2:25:00 PM,0,0.50,,ug/L,0.351,,,Crow_Pond,Crow Pond 1,,,Thin Ice
ANA_tox,RA276 ,,,276,088,,2024-09-10,4:48:00 PM,0,0.50,,ug/L,0.241,,,Marceline_South,Marceline (South) 1,,,Thin Ice
ANA_tox,RA276 ,,,276,088,,2024-09-10,4:48:00 PM,0,0.50,,ug/L,0.249,,,Marceline_South,Marceline (South) 1,,,Thin Ice
ANA_tox,RA277 ,,,277,089,,2024-09-11,12:18:00 PM,0,0.50,,ug/L,0.253,,,Truman,Truman 1,,,SLAP
ANA_tox,RA277 ,,,277,089,,2024-09-11,12:18:00 PM,0,0.50,,ug/L,0.279,,,Truman,Truman 1,,,SLAP
ANA_tox,RA278 ,,,278,072,,2024-09-12,2:26:00 PM,0,0.50,,ug/L,0.364,,,Smithville,Smithville 1,,,SLAP
ANA_tox,RA278 ,,,278,072,,2024-09-12,2:26:00 PM,0,0.50,,ug/L,0.359,,,Smithville,Smithville 1,,,SLAP
ANA_tox,RA279 ,,,279,098,,2024-09-24,9:54:00 AM,0,0.50,,ug/L,0.362,,,Table_Rock,Table Rock 1,,,SLAP
ANA_tox,RA279 ,,,279,098,,2024-09-24,9:54:00 AM,0,0.50,,ug/L,0.419,,,Table_Rock,Table Rock 1,,,SLAP
ANA_tox,RA280 ,,,280,149,,2024-09-25,9:49:00 AM,0,0.50,,ug/L,0.301,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,,SLAP
ANA_tox,RA280 ,,,280,149,,2024-09-25,9:49:00 AM,0,0.50,,ug/L,0.340,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,,SLAP
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
