parameterType,parameterType & Tube#,,,Tube/Filter#,MULakeNumber,Depth,Date,Time,beginDepth,endDepth,Replicate,unit,parameterValue,Rerun?,still too high?,waterBody,samplingSite,parameterValueQCCodeDesc
CHL_A_COR,CHL1505-24 ,,,1505-24,110,EPI,2024-08-14,3:17:00 PM,0,2.59,,ug/L,6.00,,,Little_Prairie,Little Prairie 1,
CHL_A_COR,CHL1506-24 ,,,1506-24,110,EPI,2024-08-14,3:17:00 PM,0,2.59,,ug/L,6.06,,,Little_Prairie,Little Prairie 1,
CHL_A_COR,CHL1499-24 ,,,1499-24,039,EPI,2024-08-14,12:45:00 PM,0,4.58,,ug/L,2.15,,,Council_Bluff,Council Bluff 1,
CHL_A_COR,CHL1500-24 ,,,1500-24,039,EPI,2024-08-14,12:45:00 PM,0,4.58,,ug/L,2.15,,,Council_Bluff,Council Bluff 1,
CHL_A_COR,CHL1509-24 ,,,1509-24,036,EPI,2024-08-14,9:41:00 AM,0,4.00,,ug/L,3.65,,,Clearwater,Clearwater 1,
CHL_A_COR,CHL1510-24 ,,,1510-24,036,EPI,2024-08-14,9:41:00 AM,0,4.00,,ug/L,3.61,,,Clearwater,Clearwater 1,
CHL_A_COR,CHL1465-24 ,,,1465-24,030,EPI,2024-08-14,7:41:00 AM,0,1.59,,ug/L,37.29,,,Wappapello,Wappapello 1,
CHL_A_COR,CHL1466-24 ,,,1466-24,030,EPI,2024-08-14,7:41:00 AM,0,1.59,,ug/L,37.84,,,Wappapello,Wappapello 1,
CHL_A_COR,CHL1515-24 ,,,1515-24,274,EPI,2024-08-16,11:14:00 AM,0,4.96,,ug/L,1.59,,,Alpine,Alpine 1,
CHL_A_COR,CHL1516-24 ,,,1516-24,274,EPI,2024-08-16,11:14:00 AM,0,4.96,,ug/L,1.62,,,Alpine,Alpine 1,
CHL_A_COR,CHL1521-24 ,,,1521-24,072,EPI,2024-08-20,2:49:00 PM,0,5.75,,ug/L,32.65,,,Smithville,Smithville 1,
CHL_A_COR,CHL1522-24 ,,,1522-24,072,EPI,2024-08-20,2:49:00 PM,0,5.75,,ug/L,32.46,,,Smithville,Smithville 1,
CHL_A_COR,CHL1527-24 ,,,1527-24,089,EPI,2024-08-21,12:44:00 PM,0,9.08,,ug/L,12.56,,,Truman,Truman 1,
CHL_A_COR,CHL1528-24 ,,,1528-24,089,EPI,2024-08-21,12:44:00 PM,0,9.08,,ug/L,12.98,,,Truman,Truman 1,
CHL_A_COR,CHL1531-24 ,,,1531-24,046,EPI,2024-08-22,12:44:00 PM,0,4.08,,ug/L,23.77,,,Thomas_Hill,Thomas Hill 1,
CHL_A_COR,CHL1532-24 ,,,1532-24,046,EPI,2024-08-22,12:44:00 PM,0,4.08,,ug/L,23.31,,,Thomas_Hill,Thomas Hill 1,
CHL_A_COR,CHL1539-24 ,,,1539-24,145,EPI,2024-08-23,2:07:00 PM,0,2.75,,ug/L,13.42,,,Mark_Twain,Mark Twain 1,
CHL_A_COR,CHL1540-24 ,,,1540-24,145,EPI,2024-08-23,2:07:00 PM,0,2.75,,ug/L,13.75,,,Mark_Twain,Mark Twain 1,
CHL_A_COR,CHL1545-24 ,,,1545-24,089,EPI,2024-08-27,5:50:00 PM,0,0.65,,ug/L,16.40,,,Truman,Truman 1,
CHL_A_COR,CHL1546-24 ,,,1546-24,089,EPI,2024-08-27,5:50:00 PM,0,0.65,,ug/L,16.05,,,Truman,Truman 1,
CHL_A_COR,CHL1551-24 ,,,1551-24,093,EPI,2024-08-27,2:37:00 PM,0,7.75,,ug/L,9.27,,,Stockton,Stockton 1,
CHL_A_COR,CHL1552-24 ,,,1552-24,093,EPI,2024-08-27,2:37:00 PM,0,7.75,,ug/L,8.51,,,Stockton,Stockton 1,
CHL_A_COR,CHL1571-24 ,,,1571-24,078,EPI,2024-08-28,1:47:00 PM,0,0.00,,ug/L,26.87,,,Hamilton_City,Hamilton City 1,
CHL_A_COR,CHL1572-24 ,,,1572-24,078,EPI,2024-08-28,1:47:00 PM,0,0.00,,ug/L,25.40,,,Hamilton_City,Hamilton City 1,
CHL_A_COR,CHL1577-24 ,,,1577-24,145,EPI,2024-08-29,12:30:00 PM,0,2.00,,ug/L,14.04,,,Mark_Twain,Mark Twain 1,
CHL_A_COR,CHL1578-24 ,,,1578-24,145,EPI,2024-08-29,12:30:00 PM,0,2.00,,ug/L,13.76,,,Mark_Twain,Mark Twain 1,
CHL_A_COR,CHL1583-24 ,,,1583-24,093,EPI,2024-09-03,2:35:00 PM,0,2.10,,ug/L,4.94,,,Stockton,Stockton 1,
CHL_A_COR,CHL1584-24 ,,,1584-24,093,EPI,2024-09-03,2:35:00 PM,0,2.10,,ug/L,5.55,,,Stockton,Stockton 1,
CHL_A_COR,CHL1557-24 ,,,1557-24,274,EPI,2024-09-04,1:38:00 PM,0,5.07,,ug/L,1.74,,,Alpine,Alpine 1,
CHL_A_COR,CHL1558-24 ,,,1558-24,274,EPI,2024-09-04,1:38:00 PM,0,5.07,,ug/L,1.72,,,Alpine,Alpine 1,
CHL_A_COR,CHL1563-24 ,,,1563-24,112,EPI,2024-09-05,2:40:00 PM,0,4.90,,ug/L,0.65,,,Shayne,Shayne 1,
CHL_A_COR,CHL1564-24 ,,,1564-24,112,EPI,2024-09-05,2:40:00 PM,0,4.90,,ug/L,0.70,,,Shayne,Shayne 1,
CHL_A_COR,CHL1589-24 ,,,1589-24,440,EPI,2024-09-06,2:25:00 PM,0,1.00,,ug/L,11.25,,,Crow_Pond,Crow Pond 1,
CHL_A_COR,CHL1590-24 ,,,1590-24,440,EPI,2024-09-06,2:25:00 PM,0,1.00,,ug/L,11.17,,,Crow_Pond,Crow Pond 1,
CHL_A_COR,CHL1567-24 ,,,1567-24,219,EPI,2024-09-06,12:44:00 PM,0,1.00,,ug/L,37.89,,,Dairy_1,Dairy 1 1,
CHL_A_COR,CHL1568-24 ,,,1568-24,219,EPI,2024-09-06,12:44:00 PM,0,1.00,,ug/L,38.43,,,Dairy_1,Dairy 1 1,
CHL_A_COR,CHL1601-24 ,,,1601-24,089,EPI,2024-09-11,12:18:00 PM,0,6.75,,ug/L,18.25,,,Truman,Truman 1,
CHL_A_COR,CHL1602-24 ,,,1602-24,089,EPI,2024-09-11,12:18:00 PM,0,6.75,,ug/L,18.21,,,Truman,Truman 1,
CHL_A_COR,CHL1607-24 ,,,1607-24,072,EPI,2024-09-12,2:26:00 PM,0,0.91,,ug/L,35.81,,,Smithville,Smithville 1,
CHL_A_COR,CHL1608-24 ,,,1608-24,072,EPI,2024-09-12,2:26:00 PM,0,0.91,,ug/L,35.87,,,Smithville,Smithville 1,
CHL_A_COR,CHL1593-24 ,,,1593-24,088,EPI,2024-09-10,4:48:00 PM,0,4.12,,ug/L,9.49,,,Marceline_South,Marceline (South) 1,
CHL_A_COR,CHL1594-24 ,,,1594-24,088,EPI,2024-09-10,4:48:00 PM,0,4.12,,ug/L,11.49,,,Marceline_South,Marceline (South) 1,
CHL_A_COR,CHL1613-24 ,,,1613-24,098,EPI,2024-09-24,9:54:00 AM,0,12.00,,ug/L,5.77,,,Table_Rock,Table Rock 1,
CHL_A_COR,CHL1614-24 ,,,1614-24,098,EPI,2024-09-24,9:54:00 AM,0,12.00,,ug/L,5.95,,,Table_Rock,Table Rock 1,
CHL_A_COR,CHL1619-24 ,,,1619-24,149,EPI,2024-09-25,9:49:00 AM,0,13.25,,ug/L,5.31,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,
CHL_A_COR,CHL1620-24 ,,,1620-24,149,EPI,2024-09-25,9:49:00 AM,0,13.25,,ug/L,5.42,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,
CHL_A_COR,CHL115-24 ,,,115-24,098,SURF,2024-05-23,1:51:00 PM,0,0.00,,ug/L,4.41,,,Table_Rock,Table Rock 1,
CHL_A_COR,CHL116-24 ,,,116-24,098,SURF,2024-05-23,1:51:00 PM,0,0.00,,ug/L,4.35,,,Table_Rock,Table Rock 1,
CHL_A_COR,CHL306-24 ,,,306-24,440,SURF,2024-06-11,2:27:00 PM,0,0.00,,ug/L,16.96,,,Crow_Pond,Crow Pond 1,
CHL_A_COR,CHL307-24 ,,,307-24,440,SURF,2024-06-11,2:27:00 PM,0,0.00,,ug/L,17.22,,,Crow_Pond,Crow Pond 1,
CHL_A_COR,CHL659-24 ,,,659-24,098,SURF,2024-06-27,6:50:00 AM,0,0.00,,ug/L,3.04,,,Table_Rock,Table Rock 1,
CHL_A_COR,CHL660-24 ,,,660-24,098,SURF,2024-06-27,6:50:00 AM,0,0.00,,ug/L,2.39,,,Table_Rock,Table Rock 1,
CHL_A_COR,CHL690-24 ,,,690-24,072,SURF,2024-07-09,12:07:00 PM,0,0.00,,ug/L,19.82,,,Smithville,Smithville 1,
CHL_A_COR,CHL691-24 ,,,691-24,072,SURF,2024-07-09,12:07:00 PM,0,0.00,,ug/L,19.87,,,Smithville,Smithville 1,
CHL_A_COR,CHL832-24 ,,,832-24,089,SURF,2024-07-10,4:43:00 PM,0,0.00,,ug/L,15.43,,,Truman,Truman 1,
CHL_A_COR,CHL833-24 ,,,833-24,089,SURF,2024-07-10,4:43:00 PM,0,0.00,,ug/L,16.00,,,Truman,Truman 1,
CHL_A_COR,CHL856-24 ,,,856-24,440,SURF,2024-07-12,11:40:00 AM,0,0.00,,ug/L,15.21,,,Crow_Pond,Crow Pond 1,
CHL_A_COR,CHL857-24 ,,,857-24,440,SURF,2024-07-12,11:40:00 AM,0,0.00,,ug/L,15.98,,,Crow_Pond,Crow Pond 1,
CHL_A_COR,CHL967-24 ,,,967-24,145,SURF,2024-07-15,11:40:00 AM,0,0.00,,ug/L,13.23,,,Mark_Twain,Mark Twain 1,
CHL_A_COR,CHL968-24 ,,,968-24,145,SURF,2024-07-15,11:40:00 AM,0,0.00,,ug/L,13.46,,,Mark_Twain,Mark Twain 1,
CHL_A_COR,CHL979-24 ,,,979-24,046,SURF,2024-07-17,10:07:00 AM,0,0.00,,ug/L,10.75,,,Thomas_Hill,Thomas Hill 1,
CHL_A_COR,CHL980-24 ,,,980-24,046,SURF,2024-07-17,10:07:00 AM,0,0.00,,ug/L,11.16,,,Thomas_Hill,Thomas Hill 1,
CHL_A_COR,CHL1180-24 ,,,1180-24,440,SURF,2024-07-29,1:05:00 PM,0,0.00,,ug/L,11.24,,,Crow_Pond,Crow Pond 1,
CHL_A_COR,CHL1181-24 ,,,1181-24,440,SURF,2024-07-29,1:05:00 PM,0,0.00,,ug/L,12.56,,,Crow_Pond,Crow Pond 1,
CHL_A_COR,CHL1192-24 ,,,1192-24,149,SURF,2024-07-30,11:00:00 AM,0,0.00,,ug/L,14.26,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,
CHL_A_COR,CHL1193-24 ,,,1193-24,149,SURF,2024-07-30,11:00:00 AM,0,0.00,,ug/L,14.22,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,
CHL_A_COR,CHL1291-24 ,,,1291-24,089,SURF,2024-08-08,10:43:00 AM,0,0.00,,ug/L,19.63,,,Truman,Truman 1,
CHL_A_COR,CHL1292-24 ,,,1292-24,089,SURF,2024-08-08,10:43:00 AM,0,0.00,,ug/L,19.80,,,Truman,Truman 1,
CHL_A_COR,CHL1389-24 ,,,1389-24,093,SURF,2024-08-07,1:34:00 PM,0,0.00,,ug/L,6.23,,,Stockton,Stockton 1,
CHL_A_COR,CHL1390-24 ,,,1390-24,093,SURF,2024-08-07,1:34:00 PM,0,0.00,,ug/L,6.42,,,Stockton,Stockton 1,
CHL_A_COR,CHL1575-24 ,,,1575-24,145,SURF,2024-08-29,12:30:00 PM,0,0.00,,ug/L,12.39,,,Mark_Twain,Mark Twain 1,
CHL_A_COR,CHL1576-24 ,,,1576-24,145,SURF,2024-08-29,12:30:00 PM,0,0.00,,ug/L,12.88,,,Mark_Twain,Mark Twain 1,
CHL_A_COR,CHL1-24 ,,,1-24,139,SURF,2024-05-15,12:20:00 PM,0,0.00,,ug/L,102.82,,,Marceline_North,Marceline (North) 1,
CHL_A_COR,CHL2-24 ,,,2-24,139,SURF,2024-05-15,12:20:00 PM,0,0.00,,ug/L,108.05,,,Marceline_North,Marceline (North) 1,
CHL_A_COR,CHL7-24 ,,,7-24,088,SURF,2024-05-15,12:43:00 PM,0,0.00,,ug/L,29.91,,,Marceline_South,Marceline (South) 1,
CHL_A_COR,CHL8-24 ,,,8-24,088,SURF,2024-05-15,12:43:00 PM,0,0.00,,ug/L,25.77,,,Marceline_South,Marceline (South) 1,
CHL_A_COR,CHL13-24 ,,,13-24,438,SURF,2024-05-17,10:15:00 AM,0,0.00,,ug/L,2.78,,,Bethel,Bethel 1,
CHL_A_COR,CHL14-24 ,,,14-24,438,SURF,2024-05-17,10:15:00 AM,0,0.00,,ug/L,2.63,,,Bethel,Bethel 1,
CHL_A_COR,CHL31-24 ,,,31-24,228,SURF,2024-05-20,12:15:00 PM,0,0.00,,ug/L,31.35,,,Jamesport_Community,Jamesport Community 1,
CHL_A_COR,CHL32-24 ,,,32-24,228,SURF,2024-05-20,12:15:00 PM,0,0.00,,ug/L,31.54,,,Jamesport_Community,Jamesport Community 1,
CHL_A_COR,CHL45-24 ,,,45-24,224,SURF,2024-05-20,3:57:00 PM,0,0.00,,ug/L,17.43,,,Happy_Holler,Happy Holler 1,
CHL_A_COR,CHL46-24 ,,,46-24,224,SURF,2024-05-20,3:57:00 PM,0,0.00,,ug/L,17.76,,,Happy_Holler,Happy Holler 1,
CHL_A_COR,CHL51-24 ,,,51-24,180,SURF,2024-05-20,5:50:00 PM,0,0.00,,ug/L,9.57,,,Bilby_Ranch,Bilby Ranch 1,
CHL_A_COR,CHL52-24 ,,,52-24,180,SURF,2024-05-20,5:50:00 PM,0,0.00,,ug/L,9.38,,,Bilby_Ranch,Bilby Ranch 1,
CHL_A_COR,CHL57-24 ,,,57-24,179,SURF,2024-05-21,6:55:00 AM,0,0.00,,ug/L,19.87,,,Nodaway_County,Nodaway County 1,
CHL_A_COR,CHL58-24 ,,,58-24,179,SURF,2024-05-21,6:55:00 AM,0,0.00,,ug/L,20.11,,,Nodaway_County,Nodaway County 1,
CHL_A_COR,CHL69-24 ,,,69-24,181,SURF,2024-05-21,8:36:00 AM,0,0.00,,ug/L,1.81,,,Mozingo,Mozingo 1,
CHL_A_COR,CHL70-24 ,,,70-24,181,SURF,2024-05-21,8:36:00 AM,0,0.00,,ug/L,2.13,,,Mozingo,Mozingo 1,
CHL_A_COR,CHL79-24 ,,,79-24,185,SURF,2024-05-21,10:45:00 AM,0,0.00,,ug/L,8.94,,,Harrison_County,Harrison County 1,
CHL_A_COR,CHL80-24 ,,,80-24,185,SURF,2024-05-21,10:45:00 AM,0,0.00,,ug/L,8.17,,,Harrison_County,Harrison County 1,
CHL_A_COR,CHL63-24 ,,,63-24,237,SURF,2024-05-21,2:04:00 PM,0,0.00,,ug/L,10.64,,,Milan_North,Milan (North) 1,
CHL_A_COR,CHL64-24 ,,,64-24,237,SURF,2024-05-21,2:04:00 PM,0,0.00,,ug/L,10.04,,,Milan_North,Milan (North) 1,
CHL_A_COR,CHL85-24 ,,,85-24,133,SURF,2024-05-22,7:36:00 AM,0,0.00,,ug/L,3.35,,,Forest,Forest 1,
CHL_A_COR,CHL86-24 ,,,86-24,133,SURF,2024-05-22,7:36:00 AM,0,0.00,,ug/L,3.36,,,Forest,Forest 1,
CHL_A_COR,CHL19-24 ,,,19-24,053,SURF,2024-05-22,9:45:00 AM,0,0.00,,ug/L,20.77,,,Memphis_City,Memphis City 1,
CHL_A_COR,CHL20-24 ,,,20-24,053,SURF,2024-05-22,9:45:00 AM,0,0.00,,ug/L,21.43,,,Memphis_City,Memphis City 1,
CHL_A_COR,CHL25-24 ,,,25-24,182,SURF,2024-05-22,11:15:00 AM,0,0.00,,ug/L,4.58,,,Fox_Valley,Fox Valley 1,
CHL_A_COR,CHL26-24 ,,,26-24,182,SURF,2024-05-22,11:15:00 AM,0,0.00,,ug/L,4.72,,,Fox_Valley,Fox Valley 1,
CHL_A_COR,CHL91-24 ,,,91-24,057,SURF,2024-05-22,1:24:00 PM,0,0.00,,ug/L,13.19,,,Deer_Ridge,Deer Ridge 1,
CHL_A_COR,CHL92-24 ,,,92-24,057,SURF,2024-05-22,1:24:00 PM,0,0.00,,ug/L,13.32,,,Deer_Ridge,Deer Ridge 1,
CHL_A_COR,CHL97-24 ,,,97-24,114,SURF,2024-05-22,2:52:00 PM,0,0.00,,ug/L,12.75,,,Henry_Sever,Henry Sever 1,
CHL_A_COR,CHL98-24 ,,,98-24,114,SURF,2024-05-22,2:52:00 PM,0,0.00,,ug/L,13.55,,,Henry_Sever,Henry Sever 1,
CHL_A_COR,CHL103-24 ,,,103-24,048,SURF,2024-05-22,4:55:00 PM,0,0.00,,ug/L,14.62,,,Long_Branch,Long Branch 1,
CHL_A_COR,CHL104-24 ,,,104-24,048,SURF,2024-05-22,4:55:00 PM,0,0.00,,ug/L,15.87,,,Long_Branch,Long Branch 1,
CHL_A_COR,CHL109-24 ,,,109-24,134,SURF,2024-05-23,11:30:00 AM,0,0.00,,ug/L,14.61,,,Jamesport_City,Jamesport City 1,
CHL_A_COR,CHL110-24 ,,,110-24,134,SURF,2024-05-23,11:30:00 AM,0,0.00,,ug/L,16.47,,,Jamesport_City,Jamesport City 1,
CHL_A_COR,CHL140-24 ,,,140-24,184,SURF,2024-05-28,10:15:00 AM,0,0.00,,ug/L,19.48,,,Manito,Manito 1,
CHL_A_COR,CHL141-24 ,,,141-24,184,SURF,2024-05-28,10:15:00 AM,0,0.00,,ug/L,21.40,,,Manito,Manito 1,
CHL_A_COR,CHL134-24 ,,,134-24,092,SURF,2024-05-28,12:47:00 PM,0,0.00,,ug/L,10.16,,,Pomme_De_Terre,Pomme de Terre 1,
CHL_A_COR,CHL135-24 ,,,135-24,092,SURF,2024-05-28,12:47:00 PM,0,0.00,,ug/L,10.40,,,Pomme_De_Terre,Pomme de Terre 1,
CHL_A_COR,CHL122-24 ,,,122-24,096,SURF,2024-05-28,3:12:00 PM,0,0.00,,ug/L,4.15,,,Fellows,Fellows 1,
CHL_A_COR,CHL123-24 ,,,123-24,096,SURF,2024-05-28,3:12:00 PM,0,0.00,,ug/L,4.15,,,Fellows,Fellows 1,
CHL_A_COR,CHL128-24 ,,,128-24,96-FD,SURF,2024-05-28,3:12:00 PM,0,0.00,,ug/L,4.25,,,Fellows,Fellows 1,
CHL_A_COR,CHL129-24 ,,,129-24,96-FD,SURF,2024-05-28,3:12:00 PM,0,0.00,,ug/L,4.32,,,Fellows,Fellows 1,
CHL_A_COR,CHL172-24 ,,,172-24,070,SURF,2024-05-29,7:50:00 AM,0,0.00,,ug/L,28.23,,,North,North 1,
CHL_A_COR,CHL173-24 ,,,173-24,070,SURF,2024-05-29,7:50:00 AM,0,0.00,,ug/L,30.09,,,North,North 1,
CHL_A_COR,CHL150-24 ,,,150-24,120,SURF,2024-05-29,9:15:00 AM,0,0.00,,ug/L,12.48,,,Winnebago,Winnebago 1,
CHL_A_COR,CHL151-24 ,,,151-24,120,SURF,2024-05-29,9:15:00 AM,0,0.00,,ug/L,12.89,,,Winnebago,Winnebago 1,
CHL_A_COR,CHL156-24 ,,,156-24,150,SURF,2024-05-29,1:44:00 PM,0,0.00,,ug/L,32.21,,,Blind_Pony,Blind Pony 1,
CHL_A_COR,CHL157-24 ,,,157-24,150,SURF,2024-05-29,1:44:00 PM,0,0.00,,ug/L,31.94,,,Blind_Pony,Blind Pony 1,
CHL_A_COR,CHL166-24 ,,,166-24,121,SURF,2024-05-29,3:17:00 PM,0,0.00,,ug/L,9.54,,,Higginsville,Higginsville 1,
CHL_A_COR,CHL167-24 ,,,167-24,121,SURF,2024-05-29,3:17:00 PM,0,0.00,,ug/L,9.84,,,Higginsville,Higginsville 1,
CHL_A_COR,CHL189-24 ,,,189-24,074,SURF,2024-05-30,8:00:00 AM,0,0.00,,ug/L,8.32,,,Watkins_Mill,Watkins Mill 1,
CHL_A_COR,CHL190-24 ,,,190-24,074,SURF,2024-05-30,8:00:00 AM,0,0.00,,ug/L,8.48,,,Watkins_Mill,Watkins Mill 1,
CHL_A_COR,CHL196-24 ,,,196-24,081,SURF,2024-05-30,9:53:00 AM,0,0.00,,ug/L,18.23,,,Pony_Express,Pony Express 1,
CHL_A_COR,CHL197-24 ,,,197-24,081,SURF,2024-05-30,9:53:00 AM,0,0.00,,ug/L,18.53,,,Pony_Express,Pony Express 1,
CHL_A_COR,CHL121-24 ,,,121-24,317,SURF,2024-05-30,10:47:00 AM,0,0.00,,ug/L,5.85,,,Buffalo_Bill,Buffalo Bill 1,
CHL_A_COR,CHL184-24 ,,,184-24,317,SURF,2024-05-30,10:47:00 AM,0,0.00,,ug/L,5.30,,,Buffalo_Bill,Buffalo Bill 1,
CHL_A_COR,CHL208-24 ,,,208-24,192,SURF,2024-05-30,12:45:00 PM,0,0.00,,ug/L,8.26,,,Jo_Shelby,Jo Shelby 1,
CHL_A_COR,CHL209-24 ,,,209-24,192,SURF,2024-05-30,12:45:00 PM,0,0.00,,ug/L,8.57,,,Jo_Shelby,Jo Shelby 1,
CHL_A_COR,CHL202-24 ,,,202-24,087,SURF,2024-05-30,1:57:00 PM,0,0.00,,ug/L,4.75,,,Brookfield,Brookfield 1,
CHL_A_COR,CHL203-24 ,,,203-24,087,SURF,2024-05-30,1:57:00 PM,0,0.00,,ug/L,4.67,,,Brookfield,Brookfield 1,
CHL_A_COR,CHL232-24 ,,,232-24,049,SURF,2024-06-05,10:10:00 AM,0,0.00,,ug/L,10.12,,,Macon,Macon 1,
CHL_A_COR,CHL233-24 ,,,233-24,049,SURF,2024-06-05,10:10:00 AM,0,0.00,,ug/L,9.87,,,Macon,Macon 1,
CHL_A_COR,CHL183-24 ,,,183-24,115,SURF,2024-06-05,11:54:00 AM,0,0.00,,ug/L,8.92,,,Hunnewell,Hunnewell 1,
CHL_A_COR,CHL215-24 ,,,215-24,115,SURF,2024-06-05,11:54:00 AM,0,0.00,,ug/L,9.13,,,Hunnewell,Hunnewell 1,
CHL_A_COR,CHL226-24 ,,,226-24,003,SURF,2024-06-05,3:18:00 PM,0,0.00,,ug/L,5.63,,,Bowling_Green_East,Bowling Green (East) 1,
CHL_A_COR,CHL227-24 ,,,227-24,003,SURF,2024-06-05,3:18:00 PM,0,0.00,,ug/L,4.73,,,Bowling_Green_East,Bowling Green (East) 1,
CHL_A_COR,CHL220-24 ,,,220-24,005,SURF,2024-06-05,4:52:00 PM,0,0.00,,ug/L,2.25,,,Lincoln,Lincoln 1,
CHL_A_COR,CHL221-24 ,,,221-24,005,SURF,2024-06-05,4:52:00 PM,0,0.00,,ug/L,2.09,,,Lincoln,Lincoln 1,
CHL_A_COR,CHL214-24 ,,,214-24,401,SURF,2024-06-05,12:00:00 AM,0,0.00,,ug/L,0.08,,,Field_Blank,Field Blank,
CHL_A_COR,CHL246-24 ,,,246-24,401,SURF,2024-06-05,12:00:00 AM,0,0.00,,ug/L,0.02,,,Field_Blank,Field Blank,
CHL_A_COR,CHL275-24 ,,,275-24,454,SURF,2024-06-06,7:35:00 AM,0,0.00,,ug/L,13.51,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,
CHL_A_COR,CHL276-24 ,,,276-24,454,SURF,2024-06-06,7:35:00 AM,0,0.00,,ug/L,13.28,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,
CHL_A_COR,CHL269-24 ,,,269-24,014,SURF,2024-06-06,8:51:00 AM,0,0.00,,ug/L,5.37,,,Tishomingo,Tishomingo 1,
CHL_A_COR,CHL270-24 ,,,270-24,014,SURF,2024-06-06,8:51:00 AM,0,0.00,,ug/L,5.89,,,Tishomingo,Tishomingo 1,
CHL_A_COR,CHL257-24 ,,,257-24,021,SURF,2024-06-06,10:57:00 AM,0,0.00,,ug/L,2.23,,,Goose_Creek,Goose Creek 1,
CHL_A_COR,CHL258-24 ,,,258-24,021,SURF,2024-06-06,10:57:00 AM,0,0.00,,ug/L,2.27,,,Goose_Creek,Goose Creek 1,
CHL_A_COR,CHL308-24 ,,,308-24,411,SURF,2024-06-06,11:22:00 AM,0,0.00,,ug/L,8.76,,,Cedar,Cedar 1,
CHL_A_COR,CHL309-24 ,,,309-24,411,SURF,2024-06-06,11:22:00 AM,0,0.00,,ug/L,9.21,,,Cedar,Cedar 1,
CHL_A_COR,CHL251-24 ,,,251-24,018,SURF,2024-06-06,1:33:00 PM,0,0.00,,ug/L,1.04,,,Capri,Capri 1,
CHL_A_COR,CHL252-24 ,,,252-24,018,SURF,2024-06-06,1:33:00 PM,0,0.00,,ug/L,1.01,,,Capri,Capri 1,
CHL_A_COR,CHL263-24 ,,,263-24,112,SURF,2024-06-06,2:41:00 PM,0,0.00,,ug/L,1.00,,,Shayne,Shayne 1,
CHL_A_COR,CHL264-24 ,,,264-24,112,SURF,2024-06-06,2:41:00 PM,0,0.00,,ug/L,1.07,,,Shayne,Shayne 1,
CHL_A_COR,CHL281-24 ,,,281-24,186,SURF,2024-06-06,4:30:00 PM,0,0.00,,ug/L,58.43,,,Carl_DiSalvo,Carl DiSalvo 1,
CHL_A_COR,CHL282-24 ,,,282-24,186,SURF,2024-06-06,4:30:00 PM,0,0.00,,ug/L,56.90,,,Carl_DiSalvo,Carl DiSalvo 1,
CHL_A_COR,CHL299-24 ,,,299-24,030,SURF,2024-06-07,8:44:00 AM,0,0.00,,ug/L,6.65,,,Wappapello,Wappapello 1,
CHL_A_COR,CHL300-24 ,,,300-24,030,SURF,2024-06-07,8:44:00 AM,0,0.00,,ug/L,6.35,,,Wappapello,Wappapello 1,
CHL_A_COR,CHL320-24 ,,,320-24,274,SURF,2024-06-07,10:55:00 AM,0,0.00,,ug/L,1.30,,,Alpine,Alpine 1,
CHL_A_COR,CHL326-24 ,,,326-24,274,SURF,2024-06-07,10:55:00 AM,0,0.00,,ug/L,1.32,,,Alpine,Alpine 1,
CHL_A_COR,CHL287-24 ,,,287-24,036,SURF,2024-06-07,11:35:00 AM,0,0.00,,ug/L,2.30,,,Clearwater,Clearwater 1,
CHL_A_COR,CHL288-24 ,,,288-24,036,SURF,2024-06-07,11:35:00 AM,0,0.00,,ug/L,2.43,,,Clearwater,Clearwater 1,
CHL_A_COR,CHL314-24 ,,,314-24,117,SURF,2024-06-07,2:12:00 PM,0,0.00,,ug/L,13.54,,,Little_Dixie,Little Dixie 1,
CHL_A_COR,CHL315-24 ,,,315-24,117,SURF,2024-06-07,2:12:00 PM,0,0.00,,ug/L,13.14,,,Little_Dixie,Little Dixie 1,
CHL_A_COR,CHL293-24 ,,,293-24,039,SURF,2024-06-07,3:22:00 PM,0,0.00,,ug/L,0.60,,,Council_Bluff,Council Bluff 1,
CHL_A_COR,CHL294-24 ,,,294-24,039,SURF,2024-06-07,3:22:00 PM,0,0.00,,ug/L,0.60,,,Council_Bluff,Council Bluff 1,
CHL_A_COR,CHL327-24 ,,,327-24,110,SURF,2024-06-07,6:34:00 PM,0,0.00,,ug/L,2.12,,,Little_Prairie,Little Prairie 1,
CHL_A_COR,CHL328-24 ,,,328-24,110,SURF,2024-06-07,6:34:00 PM,0,0.00,,ug/L,2.15,,,Little_Prairie,Little Prairie 1,
CHL_A_COR,CHL357-24 ,,,357-24,228,SURF,2024-06-10,1:17:00 PM,0,0.00,,ug/L,83.86,,,Jamesport_Community,Jamesport Community 1,
CHL_A_COR,CHL358-24 ,,,358-24,228,SURF,2024-06-10,1:17:00 PM,0,0.00,,ug/L,81.99,,,Jamesport_Community,Jamesport Community 1,
CHL_A_COR,CHL363-24 ,,,363-24,163,SURF,2024-06-10,2:53:00 PM,0,0.00,,ug/L,116.92,,,King,King 1,
