parameterType,parameterType & Tube#,,,Tube/Filter#,MULakeNumber,Depth,Date,Time,beginDepth,endDepth,Replicate,unit,parameterValue,Rerun?,still too high?,waterBody,samplingSite,parameterValueQCCodeDesc,,Project
SAX_tox,RA227 ,,,227,081,,2024-08-07,10:07:00 AM,0,0.50,,ug/L,0.0209,,,Pony_Express,Pony Express 1,,,SLAP
SAX_tox,RA228 ,,,228,317,,2024-08-07,11:00:00 AM,0,0.50,,ug/L,0.2343,,,Buffalo_Bill,Buffalo Bill 1,,,SLAP
SAX_tox,RA228 ,,,228,317,,2024-08-07,11:00:00 AM,0,0.50,,ug/L,0.2354,,,Buffalo_Bill,Buffalo Bill 1,,,SLAP
SAX_tox,RA229 ,,,229,078,,2024-08-07,12:10:00 PM,0,0.50,,ug/L,0.0308,,,Hamilton_City,Hamilton City 1,,,SLAP
SAX_tox,RA229 ,,,229,078,,2024-08-07,12:10:00 PM,0,0.50,,ug/L,0.0308,,,Hamilton_City,Hamilton City 1,,,SLAP
SAX_tox,RA230 ,,,230,192,,2024-08-07,1:55:00 PM,0,0.50,,ug/L,0.0396,,,Jo_Shelby,Jo Shelby 1,,,SLAP
SAX_tox,RA230 ,,,230,192,,2024-08-07,1:55:00 PM,0,0.50,,ug/L,0.0418,,,Jo_Shelby,Jo Shelby 1,,,SLAP
SAX_tox,RA231 ,,,231,087,,2024-08-07,3:07:00 PM,0,0.50,,ug/L,0.0429,,,Brookfield,Brookfield 1,,,SLAP
SAX_tox,RA231 ,,,231,087,,2024-08-07,3:07:00 PM,0,0.50,,ug/L,0.0297,,,Brookfield,Brookfield 1,,,SLAP
SAX_tox,RA232 ,,,232,049,,2024-08-07,4:26:00 PM,0,0.50,,ug/L,0.0297,,,Macon,Macon 1,,,SLAP
SAX_tox,RA232 ,,,232,049,,2024-08-07,4:26:00 PM,0,0.50,,ug/L,0.0209,,,Macon,Macon 1,,,SLAP
SAX_tox,RA233 ,,,233,145,,2024-08-08,11:50:00 AM,0,0.50,,ug/L,0.0088,,,Mark_Twain,Mark Twain 1,Below detection limit,,SLAP
SAX_tox,RA233 ,,,233,145,,2024-08-08,11:50:00 AM,0,0.50,,ug/L,0.0110,,,Mark_Twain,Mark Twain 1,Below detection limit,,SLAP
SAX_tox,RA234 ,,,234,072,,2024-08-06,12:46:00 PM,0,0.50,,ug/L,0.0121,,,Smithville,Smithville 1,Below detection limit,,SLAP
SAX_tox,RA234 ,,,234,072,,2024-08-06,12:46:00 PM,0,0.50,,ug/L,0.0132,,,Smithville,Smithville 1,Below detection limit,,SLAP
SAX_tox,RA235 ,,,235,089,,2024-08-07,10:43:00 AM,0,0.50,,ug/L,0.0154,,,Truman,Truman 1,Below detection limit,,SLAP
SAX_tox,RA235 ,,,235,089,,2024-08-07,10:43:00 AM,0,0.50,,ug/L,0.0165,,,Truman,Truman 1,,,SLAP
SAX_tox,RA236 ,,,236,093,,2024-08-07,1:34:00 PM,0,0.50,,ug/L,0.0132,,,Stockton,Stockton 1,Below detection limit,,SLAP
SAX_tox,RA236 ,,,236,093,,2024-08-07,1:34:00 PM,0,0.50,,ug/L,0.0088,,,Stockton,Stockton 1,Below detection limit,,SLAP
SAX_tox,RA237 ,,,237,219,,2024-09-06,12:44:00 PM,0,0.50,,ug/L,0.3091,,,Dairy_1,Dairy 1 1,,,SLAP
SAX_tox,RA237 ,,,237,219,,2024-09-06,12:44:00 PM,0,0.50,,ug/L,0.3245,,,Dairy_1,Dairy 1 1,,,SLAP
SAX_tox,RA238 ,,,238,115,,2024-08-12,9:32:00 AM,0,0.50,,ug/L,0.0209,,,Hunnewell,Hunnewell 1,,,SLAP
SAX_tox,RA238 ,,,238,115,,2024-08-12,9:32:00 AM,0,0.50,,ug/L,0.0220,,,Hunnewell,Hunnewell 1,,,SLAP
SAX_tox,RA239 ,,,239,011,,2024-08-08,11:36:00 AM,0,0.50,,ug/L,0.0187,,,Peaceful_Valley,Peaceful Valley 1,,,SLAP
SAX_tox,RA239 ,,,239,011,,2024-08-08,11:36:00 AM,0,0.50,,ug/L,0.0187,,,Peaceful_Valley,Peaceful Valley 1,,,SLAP
SAX_tox,RA240 ,,,240,272,,2024-08-12,10:54:00 AM,0,0.50,,ug/L,0.0055,,,Perry,Perry 1,Below detection limit,,SLAP
SAX_tox,RA240 ,,,240,272,,2024-08-12,10:54:00 AM,0,0.50,,ug/L,0.0099,,,Perry,Perry 1,Below detection limit,,SLAP
SAX_tox,RA241 ,,,241,003,,2024-08-12,12:15:00 PM,0,0.50,,ug/L,0.0110,,,Bowling_Green_East,Bowling Green (East) 1,Below detection limit,,SLAP
SAX_tox,RA241 ,,,241,003,,2024-08-12,12:15:00 PM,0,0.50,,ug/L,0.0209,,,Bowling_Green_East,Bowling Green (East) 1,,,SLAP
SAX_tox,RA242 ,,,242,003-FD,,2024-08-12,12:15:00 PM,0,0.50,,ug/L,0.0077,,,Bowling_Green_East,Bowling Green (East) 1,Below detection limit,,SLAP
SAX_tox,RA242 ,,,242,003-FD,,2024-08-12,12:15:00 PM,0,0.50,,ug/L,0.0055,,,Bowling_Green_East,Bowling Green (East) 1,Below detection limit,,SLAP
SAX_tox,RA243 ,,,243,005,,2024-08-12,1:48:00 PM,0,0.50,,ug/L,0.2145,,,Lincoln,Lincoln 1,,,SLAP
SAX_tox,RA243 ,,,243,005,,2024-08-12,1:48:00 PM,0,0.50,,ug/L,0.2101,,,Lincoln,Lincoln 1,,,SLAP
SAX_tox,RA244 ,,,244,197,,2024-08-12,3:11:00 PM,0,0.50,,ug/L,0.0517,,,Prairie,Prairie 1,,,SLAP
SAX_tox,RA244 ,,,244,197,,2024-08-12,3:11:00 PM,0,0.50,,ug/L,0.0418,,,Prairie,Prairie 1,,,SLAP
SAX_tox,RA245 ,,,245,454,,2024-08-13,7:52:00 AM,0,0.50,,ug/L,0.1111,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,,,SLAP
SAX_tox,RA245 ,,,245,454,,2024-08-13,7:52:00 AM,0,0.50,,ug/L,0.1001,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,,,SLAP
SAX_tox,RA248 ,,,248,014,,2024-08-13,8:51:00 AM,0,0.50,,ug/L,0.0407,,,Tishomingo,Tishomingo 1,,,SLAP
SAX_tox,RA248 ,,,248,014,,2024-08-13,8:51:00 AM,0,0.50,,ug/L,0.0429,,,Tishomingo,Tishomingo 1,,,SLAP
SAX_tox,RA249 ,,,249,021,,2024-08-13,10:38:00 AM,0,0.50,,ug/L,0.0484,,,Goose_Creek,Goose Creek 1,,,SLAP
SAX_tox,RA249 ,,,249,021,,2024-08-13,10:38:00 AM,0,0.50,,ug/L,0.0462,,,Goose_Creek,Goose Creek 1,,,SLAP
SAX_tox,RA250 ,,,250,018,,2024-08-13,12:24:00 PM,0,0.50,,ug/L,0.0088,,,Capri,Capri 1,Below detection limit,,SLAP
SAX_tox,RA250 ,,,250,018,,2024-08-13,12:24:00 PM,0,0.50,,ug/L,0.0121,,,Capri,Capri 1,Below detection limit,,SLAP
SAX_tox,RA251 ,,,251,112,,2024-08-13,1:18:00 PM,0,0.50,,ug/L,0.0077,,,Shayne,Shayne 1,Below detection limit,,SLAP
SAX_tox,RA251 ,,,251,112,,2024-08-13,1:18:00 PM,0,0.50,,ug/L,0.0044,,,Shayne,Shayne 1,Below detection limit,,SLAP
SAX_tox,RA252 ,,,252,186,,2024-08-13,2:31:00 PM,0,0.50,,ug/L,0.0143,,,Carl_DiSalvo,Carl DiSalvo 1,Below detection limit,,SLAP
SAX_tox,RA252 ,,,252,186,,2024-08-13,2:31:00 PM,0,0.50,,ug/L,0.0154,,,Carl_DiSalvo,Carl DiSalvo 1,Below detection limit,,SLAP
SAX_tox,RA253 ,,,253,030,,2024-08-14,7:41:00 AM,0,0.50,,ug/L,0.0110,,,Wappapello,Wappapello 1,Below detection limit,,SLAP
SAX_tox,RA253 ,,,253,030,,2024-08-14,7:41:00 AM,0,0.50,,ug/L,0.0077,,,Wappapello,Wappapello 1,Below detection limit,,SLAP
SAX_tox,RA254 ,,,254,036,,2024-08-14,9:41:00 AM,0,0.50,,ug/L,0.0099,,,Clearwater,Clearwater 1,Below detection limit,,SLAP
SAX_tox,RA254 ,,,254,036,,2024-08-14,9:41:00 AM,0,0.50,,ug/L,0.0077,,,Clearwater,Clearwater 1,Below detection limit,,SLAP
SAX_tox,RA255 ,,,255,039,,2024-08-14,12:45:00 PM,0,0.50,,ug/L,0.0066,,,Council_Bluff,Council Bluff 1,Below detection limit,,SLAP
SAX_tox,RA255 ,,,255,039,,2024-08-14,12:45:00 PM,0,0.50,,ug/L,0.0066,,,Council_Bluff,Council Bluff 1,Below detection limit,,SLAP
SAX_tox,RA256 ,,,256,110,,2024-08-14,3:17:00 PM,0,0.50,,ug/L,0.0220,,,Little_Prairie,Little Prairie 1,,,SLAP
SAX_tox,RA256 ,,,256,110,,2024-08-14,3:17:00 PM,0,0.50,,ug/L,0.0198,,,Little_Prairie,Little Prairie 1,,,SLAP
SAX_tox,RA257 ,,,257,274,,2024-08-16,11:14:00 AM,0,0.50,,ug/L,0.0110,,,Alpine,Alpine 1,Below detection limit,,SLAP
SAX_tox,RA257 ,,,257,274,,2024-08-16,11:14:00 AM,0,0.50,,ug/L,0.0132,,,Alpine,Alpine 1,Below detection limit,,SLAP
SAX_tox,RA258 ,,,258,219,,2024-08-12,10:05:00 AM,0,0.50,,ug/L,0.0550,,,Dairy_1,Dairy 1 1,,,SLAP
SAX_tox,RA258 ,,,258,219,,2024-08-12,10:05:00 AM,0,0.50,,ug/L,0.0495,,,Dairy_1,Dairy 1 1,,,SLAP
SAX_tox,RA259 ,,,259,440,,2024-08-12,12:08:00 PM,0,0.50,,ug/L,0.0121,,,Crow_Pond,Crow Pond 1,Below detection limit,,SLAP
SAX_tox,RA259 ,,,259,440,,2024-08-12,12:08:00 PM,0,0.50,,ug/L,0.0132,,,Crow_Pond,Crow Pond 1,Below detection limit,,SLAP
SAX_tox,RA260 ,,,260,088,,2024-08-13,10:26:00 AM,0,0.50,,ug/L,0.0165,,,Marceline_South,Marceline (South) 1,,,SLAP
SAX_tox,RA260 ,,,260,088,,2024-08-13,10:26:00 AM,0,0.50,,ug/L,0.0132,,,Marceline_South,Marceline (South) 1,Below detection limit,,SLAP
SAX_tox,RA261 ,,,261,072,,2024-08-20,2:49:00 PM,0,0.50,,ug/L,0.0132,,,Smithville,Smithville 1,Below detection limit,,SLAP
SAX_tox,RA261 ,,,261,072,,2024-08-20,2:49:00 PM,0,0.50,,ug/L,0.0099,,,Smithville,Smithville 1,Below detection limit,,SLAP
SAX_tox,RA262 ,,,262,149,,2024-08-14,12:44:00 PM,0,0.50,,ug/L,0.0154,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,Below detection limit,,SLAP
SAX_tox,RA262 ,,,262,149,,2024-08-14,12:44:00 PM,0,0.50,,ug/L,0.0077,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,Below detection limit,,SLAP
SAX_tox,RA263 ,,,263,089,,2024-08-21,12:44:00 PM,0,0.50,,ug/L,0.0110,,,Truman,Truman 1,Below detection limit,,SLAP
SAX_tox,RA263 ,,,263,089,,2024-08-21,12:44:00 PM,0,0.50,,ug/L,0.0055,,,Truman,Truman 1,Below detection limit,,SLAP
SAX_tox,RA264 ,,,264,046,,2024-08-22,12:44:00 PM,0,0.50,,ug/L,0.0088,,,Thomas_Hill,Thomas Hill 1,Below detection limit,,SLAP
SAX_tox,RA264 ,,,264,046,,2024-08-22,12:44:00 PM,0,0.50,,ug/L,0.0088,,,Thomas_Hill,Thomas Hill 1,Below detection limit,,SLAP
SAX_tox,RA265 ,,,265,145,,2024-08-23,2:07:00 PM,0,0.50,,ug/L,0.0066,,,Mark_Twain,Mark Twain 1,Below detection limit,,SLAP
SAX_tox,RA265 ,,,265,145,,2024-08-23,2:07:00 PM,0,0.50,,ug/L,0.0066,,,Mark_Twain,Mark Twain 1,Below detection limit,,SLAP
SAX_tox,RA266 ,,,266,093,,2024-08-27,2:37:00 PM,0,0.50,,ug/L,0.0099,,,Stockton,Stockton 1,Below detection limit,,SLAP
SAX_tox,RA266 ,,,266,093,,2024-08-27,2:37:00 PM,0,0.50,,ug/L,0.0099,,,Stockton,Stockton 1,Below detection limit,,SLAP
SAX_tox,RA267 ,,,267,089,,2024-08-27,5:50:00 PM,0,0.50,,ug/L,0.0044,,,Truman,Truman 1,Below detection limit,,SLAP
SAX_tox,RA267 ,,,267,089,,2024-08-27,5:50:00 PM,0,0.50,,ug/L,0.0022,,,Truman,Truman 1,Below detection limit,,SLAP
SAX_tox,RA268 ,,,268,078,,2024-08-28,1:47:00 PM,0,0.50,,ug/L,0.0110,,,Hamilton_City,Hamilton City 1,Below detection limit,,SLAP
SAX_tox,RA268 ,,,268,078,,2024-08-28,1:47:00 PM,0,0.50,,ug/L,0.0110,,,Hamilton_City,Hamilton City 1,Below detection limit,,SLAP
SAX_tox,RA269 ,,,269,145,,2024-08-29,12:30:00 PM,0,0.50,,ug/L,0.0088,,,Mark_Twain,Mark Twain 1,Below detection limit,,SLAP
SAX_tox,RA269 ,,,269,145,,2024-08-29,12:30:00 PM,0,0.50,,ug/L,0.0066,,,Mark_Twain,Mark Twain 1,Below detection limit,,SLAP
SAX_tox,RA271 ,,,271,093,,2024-09-03,2:35:00 PM,0,0.50,,ug/L,0.0143,,,Stockton,Stockton 1,Below detection limit,,SLAP
SAX_tox,RA271 ,,,271,093,,2024-09-03,2:35:00 PM,0,0.50,,ug/L,0.0000,,,Stockton,Stockton 1,Below detection limit,,SLAP
SAX_tox,RA272 ,,,272,274,,2024-09-04,1:38:00 PM,0,0.50,,ug/L,0.0088,,,Alpine,Alpine 1,Below detection limit,,Thin Ice
SAX_tox,RA272 ,,,272,274,,2024-09-04,1:38:00 PM,0,0.50,,ug/L,0.0110,,,Alpine,Alpine 1,Below detection limit,,Thin Ice
SAX_tox,RA273 ,,,273,112,,2024-09-05,2:40:00 PM,0,0.50,,ug/L,0.0110,,,Shayne,Shayne 1,Below detection limit,,Thin Ice
SAX_tox,RA273 ,,,273,112,,2024-09-05,2:40:00 PM,0,0.50,,ug/L,0.0000,,,Shayne,Shayne 1,Below detection limit,,Thin Ice
SAX_tox,RA274 ,,,274,440,,2024-09-06,2:25:00 PM,0,0.50,,ug/L,0.0110,,,Crow_Pond,Crow Pond 1,Below detection limit,,Thin Ice
SAX_tox,RA274 ,,,274,440,,2024-09-06,2:25:00 PM,0,0.50,,ug/L,0.0132,,,Crow_Pond,Crow Pond 1,Below detection limit,,Thin Ice
SAX_tox,RA276 ,,,276,088,,2024-09-10,4:48:00 PM,0,0.50,,ug/L,0.0066,,,Marceline_South,Marceline (South) 1,Below detection limit,,Thin Ice
SAX_tox,RA276 ,,,276,088,,2024-09-10,4:48:00 PM,0,0.50,,ug/L,0.0055,,,Marceline_South,Marceline (South) 1,Below detection limit,,Thin Ice
SAX_tox,RA277 ,,,277,089,,2024-09-11,12:18:00 PM,0,0.50,,ug/L,0.0077,,,Truman,Truman 1,Below detection limit,,SLAP
SAX_tox,RA277 ,,,277,089,,2024-09-11,12:18:00 PM,0,0.50,,ug/L,0.0088,,,Truman,Truman 1,Below detection limit,,SLAP
SAX_tox,RA278 ,,,278,072,,2024-09-12,2:26:00 PM,0,0.50,,ug/L,0.0077,,,Smithville,Smithville 1,Below detection limit,,SLAP
SAX_tox,RA278 ,,,278,072,,2024-09-12,2:26:00 PM,0,0.50,,ug/L,0.0066,,,Smithville,Smithville 1,Below detection limit,,SLAP
SAX_tox,RA279 ,,,279,098,,2024-09-24,9:54:00 AM,0,0.50,,ug/L,0.0088,,,Table_Rock,Table Rock 1,Below detection limit,,SLAP
SAX_tox,RA279 ,,,279,098,,2024-09-24,9:54:00 AM,0,0.50,,ug/L,0.0088,,,Table_Rock,Table Rock 1,Below detection limit,,SLAP
SAX_tox,RA280 ,,,280,149,,2024-09-25,9:49:00 AM,0,0.50,,ug/L,0.0099,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,Below detection limit,,SLAP
SAX_tox,RA280 ,,,280,149,,2024-09-25,9:49:00 AM,0,0.50,,ug/L,0.0187,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,,SLAP
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
