"parameterType","parameterType & Tube#","...3","...4","Tube/Filter#","MULakeNumber","Depth","Date","Time","beginDepth","endDepth","Replicate","unit","parameterValue","Rerun?","still too high?","waterBody","samplingSite","parameterValueQCCodeDesc"
"TP","TP899",NA,NA,"899","110","SURF","2024-07-24","3:39:00 PM","0",0,NA,"ug/L","17",NA,NA,"Little_Prairie","Little Prairie 1",NA
"TP","TP1473",NA,NA,"1473","110","SURF","2024-08-14","3:17:00 PM","0",0,NA,"ug/L","18",NA,NA,"Little_Prairie","Little Prairie 1",NA
"TP","TP1474",NA,NA,"1474","110","SURF","2024-08-14","3:17:00 PM","0",0,NA,"ug/L","18",NA,NA,"Little_Prairie","Little Prairie 1",NA
"TP","TP1475",NA,NA,"1475","110","SURF","2024-08-14","3:17:00 PM","0",0,NA,"ug/L","18",NA,NA,"Little_Prairie","Little Prairie 1",NA
"TP","TP256",NA,NA,"256","112","SURF","2024-06-06","2:41:00 PM","0",0,NA,"ug/L","8",NA,NA,"Shayne","Shayne 1",NA
"TP","TP257",NA,NA,"257","112","SURF","2024-06-06","2:41:00 PM","0",0,NA,"ug/L","8",NA,NA,"Shayne","Shayne 1",NA
"TP","TP258",NA,NA,"258","112","SURF","2024-06-06","2:41:00 PM","0",0,NA,"ug/L","9",NA,NA,"Shayne","Shayne 1",NA
"TP","TP598",NA,NA,"598","112","SURF","2024-06-25","2:57:00 PM","0",0,NA,"ug/L","3",NA,NA,"Shayne","Shayne 1",NA
"TP","TP599",NA,NA,"599","112","SURF","2024-06-25","2:57:00 PM","0",0,NA,"ug/L","5",NA,NA,"Shayne","Shayne 1",NA
"TP","TP600",NA,NA,"600","112","SURF","2024-06-25","2:57:00 PM","0",0,NA,"ug/L","4",NA,NA,"Shayne","Shayne 1",NA
"TP","TP1018",NA,NA,"1018","112","SURF","2024-07-23","2:27:00 PM","0",0,NA,"ug/L","4",NA,NA,"Shayne","Shayne 1",NA
"TP","TP1019",NA,NA,"1019","112","SURF","2024-07-23","2:27:00 PM","0",0,NA,"ug/L","4",NA,NA,"Shayne","Shayne 1",NA
"TP","TP1020",NA,NA,"1020","112","SURF","2024-07-23","2:27:00 PM","0",0,NA,"ug/L","8",NA,NA,"Shayne","Shayne 1",NA
"TP","TP1398",NA,NA,"1398","112","SURF","2024-08-13","1:18:00 PM","0",0,NA,"ug/L","6",NA,NA,"Shayne","Shayne 1",NA
"TP","TP1399",NA,NA,"1399","112","SURF","2024-08-13","1:18:00 PM","0",0,NA,"ug/L","6",NA,NA,"Shayne","Shayne 1",NA
"TP","TP1400",NA,NA,"1400","112","SURF","2024-08-13","1:18:00 PM","0",0,NA,"ug/L","5",NA,NA,"Shayne","Shayne 1",NA
"TP","TP118",NA,NA,"118","114","SURF","2024-05-22","2:52:00 PM","0",0,NA,"ug/L","47",NA,NA,"Henry_Sever","Henry Sever 1",NA
"TP","TP119",NA,NA,"119","114","SURF","2024-05-22","2:52:00 PM","0",0,NA,"ug/L","49",NA,NA,"Henry_Sever","Henry Sever 1",NA
"TP","TP120",NA,NA,"120","114","SURF","2024-05-22","2:52:00 PM","0",0,NA,"ug/L","48",NA,NA,"Henry_Sever","Henry Sever 1",NA
"TP","TP415",NA,NA,"415","114","SURF","2024-06-12","2:19:00 PM","0",0,NA,"ug/L","56",NA,NA,"Henry_Sever","Henry Sever 1",NA
"TP","TP416",NA,NA,"416","114","SURF","2024-06-12","2:19:00 PM","0",0,NA,"ug/L","59",NA,NA,"Henry_Sever","Henry Sever 1",NA
"TP","TP417",NA,NA,"417","114","SURF","2024-06-12","2:19:00 PM","0",0,NA,"ug/L","56",NA,NA,"Henry_Sever","Henry Sever 1",NA
"TP","TP799",NA,NA,"799","114","SURF","2024-07-10","2:45:00 PM","0",0,NA,"ug/L","63",NA,NA,"Henry_Sever","Henry Sever 1",NA
"TP","TP800",NA,NA,"800","114","SURF","2024-07-10","2:45:00 PM","0",0,NA,"ug/L","64",NA,NA,"Henry_Sever","Henry Sever 1",NA
"TP","TP801",NA,NA,"801","114","SURF","2024-07-10","2:45:00 PM","0",0,NA,"ug/L","63",NA,NA,"Henry_Sever","Henry Sever 1",NA
"TP","TP1191",NA,NA,"1191","114","SURF","2024-07-31","1:35:00 PM","0",0,NA,"ug/L","67",NA,NA,"Henry_Sever","Henry Sever 1",NA
"TP","TP1192",NA,NA,"1192","114","SURF","2024-07-31","1:35:00 PM","0",0,NA,"ug/L","67",NA,NA,"Henry_Sever","Henry Sever 1",NA
"TP","TP1193",NA,NA,"1193","114","SURF","2024-07-31","1:35:00 PM","0",0,NA,"ug/L","66",NA,NA,"Henry_Sever","Henry Sever 1",NA
"TP","TP202",NA,NA,"202","115","SURF","2024-06-05","11:54:00 AM","0",0,NA,"ug/L","34",NA,NA,"Hunnewell","Hunnewell 1",NA
"TP","TP203",NA,NA,"203","115","SURF","2024-06-05","11:54:00 AM","0",0,NA,"ug/L","32",NA,NA,"Hunnewell","Hunnewell 1",NA
"TP","TP204",NA,NA,"204","115","SURF","2024-06-05","11:54:00 AM","0",0,NA,"ug/L","33",NA,NA,"Hunnewell","Hunnewell 1",NA
"TP","TP562",NA,NA,"562","115","SURF","2024-06-24","11:15:00 AM","0",0,NA,"ug/L","35",NA,NA,"Hunnewell","Hunnewell 1",NA
"TP","TP563",NA,NA,"563","115","SURF","2024-06-24","11:15:00 AM","0",0,NA,"ug/L","35",NA,NA,"Hunnewell","Hunnewell 1",NA
"TP","TP1698",NA,NA,"1698","115","SURF","2024-06-24","11:15:00 AM","0",0,NA,"ug/L","36",NA,NA,"Hunnewell","Hunnewell 1",NA
"TP","TP1699",NA,NA,"1699","115","SURF","2024-06-24","11:15:00 AM","0",0,NA,"ug/L","36",NA,NA,"Hunnewell","Hunnewell 1",NA
"TP","TP1700",NA,NA,"1700","115","SURF","2024-06-24","11:15:00 AM","0",0,NA,"ug/L","35",NA,NA,"Hunnewell","Hunnewell 1",NA
"TP","TP991",NA,NA,"991","115","SURF","2024-07-22","11:10:00 AM","0",0,NA,"ug/L","29",NA,NA,"Hunnewell","Hunnewell 1",NA
"TP","TP992",NA,NA,"992","115","SURF","2024-07-22","11:10:00 AM","0",0,NA,"ug/L","29",NA,NA,"Hunnewell","Hunnewell 1",NA
"TP","TP993",NA,NA,"993","115","SURF","2024-07-22","11:10:00 AM","0",0,NA,"ug/L","28",NA,NA,"Hunnewell","Hunnewell 1",NA
"TP","TP1377",NA,NA,"1377","115","SURF","2024-08-12","9:32:00 AM","0",0,NA,"ug/L","40",NA,NA,"Hunnewell","Hunnewell 1",NA
"TP","TP1378",NA,NA,"1378","115","SURF","2024-08-12","9:32:00 AM","0",0,NA,"ug/L","41",NA,NA,"Hunnewell","Hunnewell 1",NA
"TP","TP1379",NA,NA,"1379","115","SURF","2024-08-12","9:32:00 AM","0",0,NA,"ug/L","41",NA,NA,"Hunnewell","Hunnewell 1",NA
"TP","TP298",NA,NA,"298","117","SURF","2024-06-07","2:12:00 PM","0",0,NA,"ug/L","54",NA,NA,"Little_Dixie","Little Dixie 1",NA
"TP","TP299",NA,NA,"299","117","SURF","2024-06-07","2:12:00 PM","0",0,NA,"ug/L","49",NA,NA,"Little_Dixie","Little Dixie 1",NA
"TP","TP300",NA,NA,"300","117","SURF","2024-06-07","2:12:00 PM","0",0,NA,"ug/L","52",NA,NA,"Little_Dixie","Little Dixie 1",NA
"TP","TP510",NA,NA,"510","117","SURF","2024-06-27","5:26:00 PM","0",0,NA,"ug/L","73",NA,NA,"Little_Dixie","Little Dixie 1",NA
"TP","TP511",NA,NA,"511","117","SURF","2024-06-27","5:26:00 PM","0",0,NA,"ug/L","72",NA,NA,"Little_Dixie","Little Dixie 1",NA
"TP","TP512",NA,NA,"512","117","SURF","2024-06-27","5:26:00 PM","0",0,NA,"ug/L","71",NA,NA,"Little_Dixie","Little Dixie 1",NA
"TP","TP967",NA,NA,"967","117","SURF","2024-07-19","9:33:00 AM","0",0,NA,"ug/L","76",NA,NA,"Little_Dixie","Little Dixie 1",NA
"TP","TP968",NA,NA,"968","117","SURF","2024-07-19","9:33:00 AM","0",0,NA,"ug/L","77",NA,NA,"Little_Dixie","Little Dixie 1",NA
"TP","TP969",NA,NA,"969","117","SURF","2024-07-19","9:33:00 AM","0",0,NA,"ug/L","75",NA,NA,"Little_Dixie","Little Dixie 1",NA
"TP","TP1212",NA,NA,"1212","117","SURF","2024-08-02","10:24:00 AM","0",0,NA,"ug/L","76",NA,NA,"Little_Dixie","Little Dixie 1",NA
"TP","TP1213",NA,NA,"1213","117","SURF","2024-08-02","10:24:00 AM","0",0,NA,"ug/L","76",NA,NA,"Little_Dixie","Little Dixie 1",NA
"TP","TP1214",NA,NA,"1214","117","SURF","2024-08-02","10:24:00 AM","0",0,NA,"ug/L","74",NA,NA,"Little_Dixie","Little Dixie 1",NA
"TP","TP163",NA,NA,"163","120","SURF","2024-05-29","9:15:00 AM","0",0,NA,"ug/L","44",NA,NA,"Winnebago","Winnebago 1",NA
"TP","TP164",NA,NA,"164","120","SURF","2024-05-29","9:15:00 AM","0",0,NA,"ug/L","44",NA,NA,"Winnebago","Winnebago 1",NA
"TP","TP165",NA,NA,"165","120","SURF","2024-05-29","9:15:00 AM","0",0,NA,"ug/L","44",NA,NA,"Winnebago","Winnebago 1",NA
"TP","TP640",NA,NA,"640","120","SURF","2024-06-21","11:10:00 AM","0",0,NA,"ug/L","39",NA,NA,"Winnebago","Winnebago 1",NA
"TP","TP641",NA,NA,"641","120","SURF","2024-06-21","11:10:00 AM","0",0,NA,"ug/L","38",NA,NA,"Winnebago","Winnebago 1",NA
"TP","TP642",NA,NA,"642","120","SURF","2024-06-21","11:10:00 AM","0",0,NA,"ug/L","39",NA,NA,"Winnebago","Winnebago 1",NA
"TP","TP976",NA,NA,"976","120","SURF","2024-07-19","11:30:00 AM","0",0,NA,"ug/L","50",NA,NA,"Winnebago","Winnebago 1",NA
"TP","TP977",NA,NA,"977","120","SURF","2024-07-19","11:30:00 AM","0",0,NA,"ug/L","52",NA,NA,"Winnebago","Winnebago 1",NA
"TP","TP978",NA,NA,"978","120","SURF","2024-07-19","11:30:00 AM","0",0,NA,"ug/L","51",NA,NA,"Winnebago","Winnebago 1",NA
"TP","TP1245",NA,NA,"1245","120","SURF","2024-08-06","9:26:00 AM","0",0,NA,"ug/L","49",NA,NA,"Winnebago","Winnebago 1",NA
"TP","TP1246",NA,NA,"1246","120","SURF","2024-08-06","9:26:00 AM","0",0,NA,"ug/L","50",NA,NA,"Winnebago","Winnebago 1",NA
"TP","TP1247",NA,NA,"1247","120","SURF","2024-08-06","9:26:00 AM","0",0,NA,"ug/L","49",NA,NA,"Winnebago","Winnebago 1",NA
"TP","TP178",NA,NA,"178","121","SURF","2024-05-29","3:17:00 PM","0",0,NA,"ug/L","67",NA,NA,"Higginsville","Higginsville 1",NA
"TP","TP179",NA,NA,"179","121","SURF","2024-05-29","3:17:00 PM","0",0,NA,"ug/L","66",NA,NA,"Higginsville","Higginsville 1",NA
"TP","TP180",NA,NA,"180","121","SURF","2024-05-29","3:17:00 PM","0",0,NA,"ug/L","65",NA,NA,"Higginsville","Higginsville 1",NA
"TP","TP478",NA,NA,"478","121","SURF","2024-06-19","1:46:00 PM","0",0,NA,"ug/L","107",NA,NA,"Higginsville","Higginsville 1",NA
"TP","TP479",NA,NA,"479","121","SURF","2024-06-19","1:46:00 PM","0",0,NA,"ug/L","111",NA,NA,"Higginsville","Higginsville 1",NA
"TP","TP480",NA,NA,"480","121","SURF","2024-06-19","1:46:00 PM","0",0,NA,"ug/L","111",NA,NA,"Higginsville","Higginsville 1",NA
"TP","TP871",NA,NA,"871","121","SURF","2024-07-16","4:25:00 PM","0",0,NA,"ug/L","117",NA,NA,"Higginsville","Higginsville 1",NA
"TP","TP872",NA,NA,"872","121","SURF","2024-07-16","4:25:00 PM","0",0,NA,"ug/L","118",NA,NA,"Higginsville","Higginsville 1",NA
"TP","TP874",NA,NA,"874","121","SURF","2024-07-16","4:25:00 PM","0",0,NA,"ug/L","115",NA,NA,"Higginsville","Higginsville 1",NA
"TP","TP1257",NA,NA,"1257","121","SURF","2024-08-06","3:28:00 PM","0",0,NA,"ug/L","99",NA,NA,"Higginsville","Higginsville 1",NA
"TP","TP1258",NA,NA,"1258","121","SURF","2024-08-06","3:28:00 PM","0",0,NA,"ug/L","102",NA,NA,"Higginsville","Higginsville 1",NA
"TP","TP1259",NA,NA,"1259","121","SURF","2024-08-06","3:28:00 PM","0",0,NA,"ug/L","102",NA,NA,"Higginsville","Higginsville 1",NA
"TP","TP94",NA,NA,"94","133","SURF","2024-05-22","7:36:00 AM","0",0,NA,"ug/L","33",NA,NA,"Forest","Forest 1",NA
"TP","TP95",NA,NA,"95","133","SURF","2024-05-22","7:36:00 AM","0",0,NA,"ug/L","34",NA,NA,"Forest","Forest 1",NA
"TP","TP96",NA,NA,"96","133","SURF","2024-05-22","7:36:00 AM","0",0,NA,"ug/L","34",NA,NA,"Forest","Forest 1",NA
"TP","TP409",NA,NA,"409","133","SURF","2024-06-12","7:19:00 AM","0",0,NA,"ug/L","21",NA,NA,"Forest","Forest 1",NA
"TP","TP410",NA,NA,"410","133","SURF","2024-06-12","7:19:00 AM","0",0,NA,"ug/L","22",NA,NA,"Forest","Forest 1",NA
"TP","TP411",NA,NA,"411","133","SURF","2024-06-12","7:19:00 AM","0",0,NA,"ug/L","24",NA,NA,"Forest","Forest 1",NA
"TP","TP781",NA,NA,"781","133","SURF","2024-07-10","7:30:00 AM","0",0,NA,"ug/L","18",NA,NA,"Forest","Forest 1",NA
"TP","TP782",NA,NA,"782","133","SURF","2024-07-10","7:30:00 AM","0",0,NA,"ug/L","19",NA,NA,"Forest","Forest 1",NA
"TP","TP783",NA,NA,"783","133","SURF","2024-07-10","7:30:00 AM","0",0,NA,"ug/L","18",NA,NA,"Forest","Forest 1",NA
"TP","TP1116",NA,NA,"1116","133","SURF","2024-07-30","2:52:00 PM","0",0,NA,"ug/L","18",NA,NA,"Forest","Forest 1",NA
"TP","TP1117",NA,NA,"1117","133","SURF","2024-07-30","2:52:00 PM","0",0,NA,"ug/L","18",NA,NA,"Forest","Forest 1",NA
"TP","TP1118",NA,NA,"1118","133","SURF","2024-07-30","2:52:00 PM","0",0,NA,"ug/L","18",NA,NA,"Forest","Forest 1",NA
"TP","TP130",NA,NA,"130","134","SURF","2024-05-23","11:30:00 AM","0",0,NA,"ug/L","145",NA,NA,"Jamesport_City","Jamesport City 1",NA
"TP","TP131",NA,NA,"131","134","SURF","2024-05-23","11:30:00 AM","0",0,NA,"ug/L","149",NA,NA,"Jamesport_City","Jamesport City 1",NA
"TP","TP132",NA,NA,"132","134","SURF","2024-05-23","11:30:00 AM","0",0,NA,"ug/L","149",NA,NA,"Jamesport_City","Jamesport City 1",NA
"TP","TP335",NA,NA,"335","134","EPI","2024-06-10","12:37:00 PM","0",0,NA,"ug/L","133",NA,NA,"Jamesport_City","Jamesport City 1",NA
"TP","TP336",NA,NA,"336","134","EPI","2024-06-10","12:37:00 PM","0",0,NA,"ug/L","132",NA,NA,"Jamesport_City","Jamesport City 1",NA
"TP","TP337",NA,NA,"337","134","EPI","2024-06-10","12:37:00 PM","0",0,NA,"ug/L","138",NA,NA,"Jamesport_City","Jamesport City 1",NA
"TP","TP697",NA,NA,"697","134","EPI","2024-07-08","11:20:00 AM","0",0,NA,"ug/L","142",NA,NA,"Jamesport_City","Jamesport City 1",NA
"TP","TP698",NA,NA,"698","134","EPI","2024-07-08","11:20:00 AM","0",0,NA,"ug/L","144",NA,NA,"Jamesport_City","Jamesport City 1",NA
"TP","TP699",NA,NA,"699","134","EPI","2024-07-08","11:20:00 AM","0",0,NA,"ug/L","144",NA,NA,"Jamesport_City","Jamesport City 1",NA
"TP","TP1089",NA,NA,"1089","134","EPI","2024-07-29","11:45:00 AM","0",0,NA,"ug/L","128",NA,NA,"Jamesport_City","Jamesport City 1",NA
"TP","TP1090",NA,NA,"1090","134","EPI","2024-07-29","11:45:00 AM","0",0,NA,"ug/L","133",NA,NA,"Jamesport_City","Jamesport City 1",NA
"TP","TP1091",NA,NA,"1091","134","EPI","2024-07-29","11:45:00 AM","0",0,NA,"ug/L","129",NA,NA,"Jamesport_City","Jamesport City 1",NA
"TP","TP1",NA,NA,"1","139","SURF","2024-05-15","12:20:00 PM","0",0,NA,"ug/L","228",NA,NA,"Marceline_North","Marceline (North) 1",NA
"TP","TP2",NA,NA,"2","139","SURF","2024-05-15","12:20:00 PM","0",0,NA,"ug/L","221",NA,NA,"Marceline_North","Marceline (North) 1",NA
"TP","TP3",NA,NA,"3","139","SURF","2024-05-15","12:20:00 PM","0",0,NA,"ug/L","215",NA,NA,"Marceline_North","Marceline (North) 1",NA
"TP","TP437",NA,NA,"437","139","SURF","2024-06-14","11:52:00 AM","0",0,NA,"ug/L","94",NA,NA,"Marceline_North","Marceline (North) 1",NA
"TP","TP438",NA,NA,"438","139","SURF","2024-06-14","11:52:00 AM","0",0,NA,"ug/L","87",NA,NA,"Marceline_North","Marceline (North) 1",NA
"TP","TP1674",NA,NA,"1674","139","SURF","2024-06-14","11:52:00 AM","0",0,NA,"ug/L","86",NA,NA,"Marceline_North","Marceline (North) 1",NA
"TP","TP1675",NA,NA,"1675","139","SURF","2024-06-14","11:52:00 AM","0",0,NA,"ug/L","90",NA,NA,"Marceline_North","Marceline (North) 1",NA
"TP","TP1676",NA,NA,"1676","139","SURF","2024-06-14","11:52:00 AM","0",0,NA,"ug/L","88",NA,NA,"Marceline_North","Marceline (North) 1",NA
"TP","TP757",NA,NA,"757","139","EPI","2024-07-11","11:34:00 AM","0",0,NA,"ug/L","129",NA,NA,"Marceline_North","Marceline (North) 1",NA
"TP","TP758",NA,NA,"758","139","EPI","2024-07-11","11:34:00 AM","0",0,NA,"ug/L","130",NA,NA,"Marceline_North","Marceline (North) 1",NA
"TP","TP1731",NA,NA,"1731","139","EPI","2024-07-11","11:34:00 AM","0",0,NA,"ug/L","127",NA,NA,"Marceline_North","Marceline (North) 1",NA
"TP","TP1732",NA,NA,"1732","139","EPI","2024-07-11","11:34:00 AM","0",0,NA,"ug/L","127",NA,NA,"Marceline_North","Marceline (North) 1",NA
"TP","TP1733",NA,NA,"1733","139","EPI","2024-07-11","11:34:00 AM","0",0,NA,"ug/L","129",NA,NA,"Marceline_North","Marceline (North) 1",NA
"TP","TP754",NA,NA,"754","139","SURF","2024-07-11","11:34:00 AM","0",0,NA,"ug/L","120",NA,NA,"Marceline_North","Marceline (North) 1",NA
"TP","TP755",NA,NA,"755","139","SURF","2024-07-11","11:34:00 AM","0",0,NA,"ug/L","124",NA,NA,"Marceline_North","Marceline (North) 1",NA
"TP","TP756",NA,NA,"756","139","SURF","2024-07-11","11:34:00 AM","0",0,NA,"ug/L","126",NA,NA,"Marceline_North","Marceline (North) 1",NA
"TP","TP1203",NA,NA,"1203","139","EPI","2024-08-01","3:20:00 PM","0",0,NA,"ug/L","134",NA,NA,"Marceline_North","Marceline (North) 1",NA
"TP","TP1204",NA,NA,"1204","139","EPI","2024-08-01","3:20:00 PM","0",0,NA,"ug/L","138",NA,NA,"Marceline_North","Marceline (North) 1",NA
"TP","TP1205",NA,NA,"1205","139","EPI","2024-08-01","3:20:00 PM","0",0,NA,"ug/L","142",NA,NA,"Marceline_North","Marceline (North) 1",NA
"TP","TP901",NA,NA,"901","145","SURF","2024-07-15","11:40:00 AM","0",0,NA,"ug/L","40",NA,NA,"Mark_Twain","Mark Twain 1",NA
"TP","TP902",NA,NA,"902","145","SURF","2024-07-15","11:40:00 AM","0",0,NA,"ug/L","42",NA,NA,"Mark_Twain","Mark Twain 1",NA
"TP","TP903",NA,NA,"903","145","SURF","2024-07-15","11:40:00 AM","0",0,NA,"ug/L","43",NA,NA,"Mark_Twain","Mark Twain 1",NA
"TP","TP1353",NA,NA,"1353","145","SURF","2024-08-08","11:50:00 AM","0",0,NA,"ug/L","36",NA,NA,"Mark_Twain","Mark Twain 1",NA
"TP","TP1354",NA,NA,"1354","145","SURF","2024-08-08","11:50:00 AM","0",0,NA,"ug/L","37",NA,NA,"Mark_Twain","Mark Twain 1",NA
"TP","TP1355",NA,NA,"1355","145","SURF","2024-08-08","11:50:00 AM","0",0,NA,"ug/L","38",NA,NA,"Mark_Twain","Mark Twain 1",NA
"TP","TP1500",NA,NA,"1500","145","SURF","2024-08-23","2:07:00 PM","0",0,NA,"ug/L","29",NA,NA,"Mark_Twain","Mark Twain 1",NA
"TP","TP1501",NA,NA,"1501","145","SURF","2024-08-23","2:07:00 PM","0",0,NA,"ug/L","30",NA,NA,"Mark_Twain","Mark Twain 1",NA
"TP","TP1502",NA,NA,"1502","145","SURF","2024-08-23","2:07:00 PM","0",0,NA,"ug/L","30",NA,NA,"Mark_Twain","Mark Twain 1",NA
"TP","TP1524",NA,NA,"1524","145","SURF","2024-08-29","12:30:00 PM","0",0,NA,"ug/L","28",NA,NA,"Mark_Twain","Mark Twain 1",NA
"TP","TP1525",NA,NA,"1525","145","SURF","2024-08-29","12:30:00 PM","0",0,NA,"ug/L","28",NA,NA,"Mark_Twain","Mark Twain 1",NA
"TP","TP1526",NA,NA,"1526","145","SURF","2024-08-29","12:30:00 PM","0",0,NA,"ug/L","29",NA,NA,"Mark_Twain","Mark Twain 1",NA
"TP","TP823",NA,NA,"823","149","SURF","2024-07-10","10:43:00 AM","0",0,NA,"ug/L","28",NA,NA,"Lake_of_the_Ozarks","Lake of the Ozarks 1",NA
"TP","TP824",NA,NA,"824","149","SURF","2024-07-10","10:43:00 AM","0",0,NA,"ug/L","28",NA,NA,"Lake_of_the_Ozarks","Lake of the Ozarks 1",NA
"TP","TP825",NA,NA,"825","149","SURF","2024-07-10","10:43:00 AM","0",0,NA,"ug/L","28",NA,NA,"Lake_of_the_Ozarks","Lake of the Ozarks 1",NA
"TP","TP1164",NA,NA,"1164","149","SURF","2024-07-30","11:00:00 AM","0",0,NA,"ug/L","28",NA,NA,"Lake_of_the_Ozarks","Lake of the Ozarks 1",NA
"TP","TP1165",NA,NA,"1165","149","SURF","2024-07-30","11:00:00 AM","0",0,NA,"ug/L","30",NA,NA,"Lake_of_the_Ozarks","Lake of the Ozarks 1",NA
"TP","TP1166",NA,NA,"1166","149","SURF","2024-07-30","11:00:00 AM","0",0,NA,"ug/L","31",NA,NA,"Lake_of_the_Ozarks","Lake of the Ozarks 1",NA
"TP","TP1446",NA,NA,"1446","149","SURF","2024-08-14","12:44:00 PM","0",0,NA,"ug/L","34",NA,NA,"Lake_of_the_Ozarks","Lake of the Ozarks 1",NA
"TP","TP1447",NA,NA,"1447","149","SURF","2024-08-14","12:44:00 PM","0",0,NA,"ug/L","35",NA,NA,"Lake_of_the_Ozarks","Lake of the Ozarks 1",NA
"TP","TP1448",NA,NA,"1448","149","SURF","2024-08-14","12:44:00 PM","0",0,NA,"ug/L","34",NA,NA,"Lake_of_the_Ozarks","Lake of the Ozarks 1",NA
"TP","TP1584",NA,NA,"1584","149","SURF","2024-09-25","9:49:00 AM","0",0,NA,"ug/L","37",NA,NA,"Lake_of_the_Ozarks","Lake of the Ozarks 1",NA
"TP","TP1585",NA,NA,"1585","149","SURF","2024-09-25","9:49:00 AM","0",0,NA,"ug/L","38",NA,NA,"Lake_of_the_Ozarks","Lake of the Ozarks 1",NA
"TP","TP1586",NA,NA,"1586","149","SURF","2024-09-25","9:49:00 AM","0",0,NA,"ug/L","38",NA,NA,"Lake_of_the_Ozarks","Lake of the Ozarks 1",NA
"TP","TP169",NA,NA,"169","150","SURF","2024-05-29","1:44:00 PM","0",0,NA,"ug/L","39",NA,NA,"Blind_Pony","Blind Pony 1",NA
"TP","TP170",NA,NA,"170","150","SURF","2024-05-29","1:44:00 PM","0",0,NA,"ug/L","39",NA,NA,"Blind_Pony","Blind Pony 1",NA
"TP","TP171",NA,NA,"171","150","SURF","2024-05-29","1:44:00 PM","0",0,NA,"ug/L","39",NA,NA,"Blind_Pony","Blind Pony 1",NA
"TP","TP472",NA,NA,"472","150","SURF","2024-06-19","12:23:00 PM","0",0,NA,"ug/L","80",NA,NA,"Blind_Pony","Blind Pony 1",NA
"TP","TP473",NA,NA,"473","150","SURF","2024-06-19","12:23:00 PM","0",0,NA,"ug/L","81",NA,NA,"Blind_Pony","Blind Pony 1",NA
"TP","TP474",NA,NA,"474","150","SURF","2024-06-19","12:23:00 PM","0",0,NA,"ug/L","80",NA,NA,"Blind_Pony","Blind Pony 1",NA
"TP","TP865",NA,NA,"865","150","SURF","2024-07-16","2:50:00 PM","0",0,NA,"ug/L","113",NA,NA,"Blind_Pony","Blind Pony 1",NA
"TP","TP866",NA,NA,"866","150","SURF","2024-07-16","2:50:00 PM","0",0,NA,"ug/L","115",NA,NA,"Blind_Pony","Blind Pony 1",NA
"TP","TP867",NA,NA,"867","150","SURF","2024-07-16","2:50:00 PM","0",0,NA,"ug/L","113",NA,NA,"Blind_Pony","Blind Pony 1",NA
"TP","TP1251",NA,NA,"1251","150","SURF","2024-08-06","2:05:00 PM","0",0,NA,"ug/L","57",NA,NA,"Blind_Pony","Blind Pony 1",NA
"TP","TP1252",NA,NA,"1252","150","SURF","2024-08-06","2:05:00 PM","0",0,NA,"ug/L","58",NA,NA,"Blind_Pony","Blind Pony 1",NA
"TP","TP1253",NA,NA,"1253","150","SURF","2024-08-06","2:05:00 PM","0",0,NA,"ug/L","58",NA,NA,"Blind_Pony","Blind Pony 1",NA
"TP","TP19",NA,NA,"19","163","EPI","2024-05-20","1:58:00 PM","0",0,NA,"ug/L","243",NA,NA,"King","King 1","RPD or range or CV of replicates exceeds established control"
"TP","TP20",NA,NA,"20","163","EPI","2024-05-20","1:58:00 PM","0",0,NA,"ug/L","231",NA,NA,"King","King 1","RPD or range or CV of replicates exceeds established control"
"TP","TP1590",NA,NA,"1590","163","EPI","2024-05-20","1:58:00 PM","0",0,NA,"ug/L","198",NA,NA,"King","King 1","RPD or range or CV of replicates exceeds established control"
"TP","TP1591",NA,NA,"1591","163","EPI","2024-05-20","1:58:00 PM","0",0,NA,"ug/L","190",NA,NA,"King","King 1","RPD or range or CV of replicates exceeds established control"
"TP","TP1592",NA,NA,"1592","163","EPI","2024-05-20","1:58:00 PM","0",0,NA,"ug/L","180",NA,NA,"King","King 1","RPD or range or CV of replicates exceeds established control"
"TP","TP344",NA,NA,"344","163","SURF","2024-06-10","2:53:00 PM","0",0,NA,"ug/L","276",NA,NA,"King","King 1",NA
"TP","TP345",NA,NA,"345","163","SURF","2024-06-10","2:53:00 PM","0",0,NA,"ug/L","259",NA,NA,"King","King 1",NA
"TP","TP346",NA,NA,"346","163","SURF","2024-06-10","2:53:00 PM","0",0,NA,"ug/L","275",NA,NA,"King","King 1",NA
"TP","TP703",NA,NA,"703","163","EPI","2024-07-08","1:35:00 PM","0",0,NA,"ug/L","263",NA,NA,"King","King 1",NA
"TP","TP704",NA,NA,"704","163","EPI","2024-07-08","1:35:00 PM","0",0,NA,"ug/L","241",NA,NA,"King","King 1",NA
"TP","TP705",NA,NA,"705","163","EPI","2024-07-08","1:35:00 PM","0",0,NA,"ug/L","263",NA,NA,"King","King 1",NA
"TP","TP1095",NA,NA,"1095","163","EPI","2024-07-29","2:06:00 PM","0",0,NA,"ug/L","214",NA,NA,"King","King 1",NA
"TP","TP1096",NA,NA,"1096","163","EPI","2024-07-29","2:06:00 PM","0",0,NA,"ug/L","201",NA,NA,"King","King 1",NA
"TP","TP1097",NA,NA,"1097","163","EPI","2024-07-29","2:06:00 PM","0",0,NA,"ug/L","203",NA,NA,"King","King 1",NA
"TP","TP55",NA,NA,"55","164","EPI","2024-05-21","1:17:00 PM","0",0,NA,"ug/L","93",NA,NA,"Elmwood","Elmwood 1",NA
